Precip,NDVI,EVI,GPP,LSTDay,LSTNight,Elevation,RZSM,SURFSM,Clay,Sand,Silt,BD,In-Situ
0,0.6679,0.3593,0.036698,304.34,292.5,244,0.16587,0.15715,11,52,36,1.48,0.096625
0,0.6679,0.3593,0.036698,NaN,294.58,244,0.16312,0.14154,11,52,36,1.48,0.09287
10.951,0.6679,0.3593,0.036698,NaN,294.84,244,0.16523,0.1817,11,52,36,1.48,0.091542
10.951,0.6679,0.3593,0.036698,NaN,NaN,244,0.17617,0.24027,11,52,36,1.48,0.090542
43.803,0.6679,0.3593,0.036698,NaN,NaN,244,0.18025,0.24634,11,52,36,1.48,0.11083
32.852,0.6679,0.3593,0.040835,NaN,NaN,244,0.19614,0.28266,11,52,36,1.48,0.23554
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.20709,0.25815,11,52,36,1.48,0.26904
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.2025,0.21756,11,52,36,1.48,0.25912
0,0.6679,0.3593,0.040835,301.44,294.3,244,0.19769,0.20241,11,52,36,1.48,0.24033
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.19366,0.18594,11,52,36,1.48,0.21817
0,0.6679,0.3593,0.040835,302.94,295.76,244,0.18999,0.17487,11,52,36,1.48,0.19975
0,0.6679,0.3593,0.040835,NaN,297.3,244,0.18671,0.16832,11,52,36,1.48,0.18325
0,0.6679,0.3593,0.040835,304.88,293.5,244,0.18339,0.16162,11,52,36,1.48,0.17113
0,0.7884,0.5372,0.042339,NaN,297.98,244,0.18012,0.15464,11,52,36,1.48,0.15879
0,0.7884,0.5372,0.042339,NaN,297.58,244,0.17745,0.15052,11,52,36,1.48,0.14696
0,0.7884,0.5372,0.042339,NaN,298.42,244,0.17426,0.13908,11,52,36,1.48,0.1325
16.732,0.7884,0.5372,0.042339,302.06,NaN,244,0.17816,0.20363,11,52,36,1.48,0.12917
0,0.7884,0.5372,0.042339,NaN,NaN,244,0.17564,0.17735,11,52,36,1.48,0.13175
0,0.7884,0.5372,0.042339,301.68,296.36,244,0.17198,0.15737,11,52,36,1.48,0.12342
0,0.7884,0.5372,0.042339,NaN,296.26,244,0.16923,0.15215,11,52,36,1.48,0.114
0,0.7884,0.5372,0.042339,NaN,297.18,244,0.16688,0.15531,11,52,36,1.48,0.14925
0,0.7884,0.5372,0.039122,309.26,297.4,244,0.1642,0.14607,11,52,36,1.48,0.15238
11.078,0.7884,0.5372,0.039122,NaN,297.46,244,0.16114,0.13578,11,52,36,1.48,0.15029
11.078,0.7884,0.5372,0.039122,301,NaN,244,0.1623,0.17683,11,52,36,1.48,0.22712
11.078,0.7884,0.5372,0.039122,NaN,NaN,244,0.16163,0.18415,11,52,36,1.48,0.20867
11.078,0.7884,0.5372,0.039122,NaN,295.08,244,0.16702,0.21068,11,52,36,1.48,0.26071
0,0.7884,0.5372,0.039122,304.02,295.4,244,0.16309,0.17349,11,52,36,1.48,0.23917
0,0.7884,0.5372,0.039122,NaN,NaN,244,0.15961,0.15465,11,52,36,1.48,0.21663
0,0.7884,0.5372,0.039122,NaN,NaN,244,0.15753,0.15183,11,52,36,1.48,0.19758
0,0.6397,0.3634,0.035966,NaN,296.74,244,0.15647,0.15811,11,52,36,1.48,0.18021
0,0.6397,0.3634,0.035966,304.22,NaN,244,0.15469,0.15305,11,52,36,1.48,0.16675
0,0.6397,0.3634,0.035966,NaN,294.34,244,0.15431,0.15405,11,52,36,1.48,0.15471
0,0.6397,0.3634,0.035966,304.78,293.9,244,0.15155,0.1309,11,52,36,1.48,0.13754
0,0.6397,0.3634,0.035966,307.28,292.78,244,0.14832,0.10945,11,52,36,1.48,0.12042
0,0.6397,0.3634,0.035966,302.72,294.94,244,0.14589,0.097905,11,52,36,1.48,0.10792
0,0.6397,0.3634,0.035966,305.8,NaN,244,0.14396,0.095996,11,52,36,1.48,0.098167
0,0.6397,0.3634,0.035966,NaN,295.98,244,0.14209,0.093987,11,52,36,1.48,0.0895
0,0.6397,0.3634,0.035254,309.14,NaN,244,0.14121,0.10646,11,52,36,1.48,0.085875
33.308,0.6397,0.3634,0.035254,NaN,NaN,244,0.14828,0.19403,11,52,36,1.48,0.195
0,0.6397,0.3634,0.035254,NaN,295.88,244,0.16041,0.21578,11,52,36,1.48,0.22008
0,0.6397,0.3634,0.035254,302.96,294.42,244,0.15487,0.1543,11,52,36,1.48,0.18854
0,0.6397,0.3634,0.035254,302.8,NaN,244,0.15102,0.13312,11,52,36,1.48,0.16837
0,0.6397,0.3634,0.035254,NaN,293.56,244,0.1493,0.1424,11,52,36,1.48,0.15358
9.5699,0.6397,0.3634,0.035254,NaN,NaN,244,0.16057,0.22515,11,52,36,1.48,0.21629
0,0.6397,0.3634,0.035254,306.24,294.42,244,0.15753,0.16177,11,52,36,1.48,0.18279
0,0.7397,0.4124,0.030155,303.5,294.9,244,0.15319,0.13605,11,52,36,1.48,0.16342
4.785,0.7397,0.4124,0.030155,304.94,293.7,244,0.15016,0.12294,11,52,36,1.48,0.14921
4.785,0.7397,0.4124,0.030155,304.62,NaN,244,0.15237,0.16768,11,52,36,1.48,0.13888
20.137,0.7397,0.4124,0.030155,300.72,NaN,244,0.15449,0.17445,11,52,36,1.48,0.12975
0,0.7397,0.4124,0.030155,NaN,NaN,244,0.15678,0.20459,11,52,36,1.48,0.138
20.137,0.7397,0.4124,0.030155,NaN,NaN,244,0.17319,0.25231,11,52,36,1.48,0.26454
20.137,0.7397,0.4124,0.030155,299.68,NaN,244,0.18036,0.23588,11,52,36,1.48,0.28846
20.137,0.7397,0.4124,0.030155,NaN,NaN,244,0.18107,0.2356,11,52,36,1.48,0.29392
0,0.7397,0.4124,0.049624,NaN,NaN,244,0.17757,0.20356,11,52,36,1.48,0.28962
0,0.7397,0.4124,0.049624,NaN,NaN,244,0.17858,0.2279,11,52,36,1.48,0.2815
16.327,0.7397,0.4124,0.049624,NaN,294.16,244,0.18777,0.25092,11,52,36,1.48,0.28779
0,0.7397,0.4124,0.049624,NaN,295.2,244,0.18502,0.20501,11,52,36,1.48,0.28679
0,0.7397,0.4124,0.049624,300.06,NaN,244,0.18098,0.18914,11,52,36,1.48,0.27229
0,0.7397,0.4124,0.049624,301.34,289.56,244,0.17718,0.16556,11,52,36,1.48,0.25312
0,0.7397,0.4124,0.049624,298.82,292.08,244,0.17484,0.16059,11,52,36,1.48,0.23479
0,0.7397,0.4124,0.049624,303.74,NaN,244,0.17245,0.15567,11,52,36,1.48,0.21971
14.404,0.6401,0.3353,0.027525,NaN,NaN,244,0.17113,0.1698,11,52,36,1.48,0.20533
14.404,0.6401,0.3353,0.027525,NaN,NaN,244,0.18364,0.26206,11,52,36,1.48,0.21567
0,0.6401,0.3353,0.027525,295.58,NaN,244,0.18645,0.22169,11,52,36,1.48,0.24517
0,0.6401,0.3353,0.027525,NaN,293.98,244,0.18205,0.19253,11,52,36,1.48,0.23204
0,0.6401,0.3353,0.027525,NaN,NaN,244,0.17849,0.17709,11,52,36,1.48,0.21738
0,0.6401,0.3353,0.027525,NaN,NaN,244,0.17716,0.18501,11,52,36,1.48,0.206
0,0.6401,0.3353,0.027525,305.96,290.48,244,0.17664,0.20241,11,52,36,1.48,0.19725
0,0.6401,0.3353,0.027525,301.4,295.68,244,0.17299,0.17848,11,52,36,1.48,0.18521
0,0.6401,0.3353,0.04511,296.62,NaN,244,0.17137,0.18154,11,52,36,1.48,0.17579
0,0.6401,0.3353,0.04511,NaN,294.3,244,0.16861,0.16059,11,52,36,1.48,0.16521
0,0.6401,0.3353,0.04511,NaN,NaN,244,0.16549,0.13846,11,52,36,1.48,0.15537
0,0.6401,0.3353,0.04511,NaN,NaN,244,0.16389,0.13983,11,52,36,1.48,0.1495
10.929,0.6401,0.3353,0.04511,NaN,NaN,244,0.16737,0.20209,11,52,36,1.48,0.14
0,0.6401,0.3353,0.04511,NaN,293.12,244,0.16605,0.1791,11,52,36,1.48,0.13454
28.259,0.6401,0.3353,0.04511,NaN,NaN,244,0.16558,0.19114,11,52,36,1.48,0.19508
0,0.6401,0.3353,0.04511,298.68,287.24,244,0.16362,0.16447,11,52,36,1.48,0.18242
0,0.7379,0.3775,0.034115,298.4,286.06,244,0.16131,0.14725,11,52,36,1.48,0.17154
0,0.7379,0.3775,0.034115,297.98,287.4,244,0.15905,0.13518,11,52,36,1.48,0.16171
0,0.7379,0.3775,0.034115,301.82,NaN,244,0.15691,0.12557,11,52,36,1.48,0.15329
0,0.7379,0.3775,0.034115,NaN,291.22,244,0.15503,0.119,11,52,36,1.48,0.144
0,0.7379,0.3775,0.034115,301.8,290.74,244,0.15365,0.11736,11,52,36,1.48,0.13542
0,0.7379,0.3775,0.034115,302.46,291.06,244,0.15221,0.11853,11,52,36,1.48,0.12546
0,0.7379,0.3775,0.034115,302.64,NaN,244,0.15058,0.11596,11,52,36,1.48,0.1183
0,0.7379,0.3775,0.034115,NaN,NaN,244,0.14918,0.1126,11,52,36,1.48,0.11126
0,0.7379,0.3775,0.027909,302.9,287.22,244,0.14839,0.11169,11,52,36,1.48,0.10642
0,0.7379,0.3775,0.027909,302.18,291.86,244,0.14678,0.10559,11,52,36,1.48,0.10038
0,0.7379,0.3775,0.027909,302.9,NaN,244,0.14523,0.099466,11,52,36,1.48,0.091227
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14403,0.09912,11,52,36,1.48,0.089083
0,0.7379,0.3775,0.027909,NaN,288.96,244,0.14307,0.090194,11,52,36,1.48,0.0915
0,0.7379,0.3775,0.027909,NaN,283.4,244,0.14275,0.096319,11,52,36,1.48,0.090667
9.2094,0.7379,0.3775,0.027909,NaN,NaN,244,0.14267,0.10245,11,52,36,1.48,0.090125
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14155,0.094182,11,52,36,1.48,0.091565
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14187,0.10807,11,52,36,1.48,0.088875
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14119,0.10785,11,52,36,1.48,0.090875
0,0.5399,0.2471,0.017515,NaN,280.5,244,0.14136,0.11737,11,52,36,1.48,0.091375
0,0.5399,0.2471,0.017515,NaN,281.16,244,0.14142,0.12121,11,52,36,1.48,0.092542
0,0.5399,0.2471,0.017515,NaN,275.76,244,0.14082,0.11866,11,52,36,1.48,0.089125
0,0.5399,0.2471,0.017515,NaN,289.2,244,0.1404,0.11669,11,52,36,1.48,0.088125
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.1398,0.11729,11,52,36,1.48,0.088
0,0.5399,0.2471,0.017515,298.64,291.6,244,0.13959,0.12122,11,52,36,1.48,0.084043
0,0.5399,0.2471,0.024163,294.66,NaN,244,0.13883,0.1183,11,52,36,1.48,0.084542
0,0.5399,0.2471,0.024163,NaN,NaN,244,0.13809,0.11254,11,52,36,1.48,0.082739
12.755,0.5399,0.2471,0.024163,NaN,NaN,244,0.15263,0.20482,11,52,36,1.48,0.12088
0,0.5399,0.2471,0.024163,296.02,284.9,244,0.15382,0.16491,11,52,36,1.48,0.14167
0,0.5399,0.2471,0.024163,NaN,285.64,244,0.1513,0.1477,11,52,36,1.48,0.1345
0,0.5399,0.2471,0.024163,301.72,NaN,244,0.1503,0.1547,11,52,36,1.48,0.12695
0,0.5399,0.2471,0.024163,297.08,285.6,244,0.14859,0.13854,11,52,36,1.48,0.11988
0,0.5399,0.2471,0.024163,301.76,284.12,244,0.14726,0.13067,11,52,36,1.48,0.11567
0,0.4885,0.2209,0.021784,296.08,287.66,244,0.14589,0.12324,11,52,36,1.48,0.10933
0,0.4885,0.2209,0.021784,294.9,280.24,244,0.14455,0.11333,11,52,36,1.48,0.10217
0,0.4885,0.2209,0.021784,294.62,NaN,244,0.14328,0.10523,11,52,36,1.48,0.09775
0,0.4885,0.2209,0.021784,294.64,279.68,244,0.14248,0.10221,11,52,36,1.48,0.09413
0,0.4885,0.2209,0.021784,298.42,280.88,244,0.14155,0.097422,11,52,36,1.48,0.094583
0,0.4885,0.2209,0.021784,297.44,284.04,244,0.14104,0.099005,11,52,36,1.48,0.091583
0,0.4885,0.2209,0.021784,301.44,283,244,0.14045,0.099846,11,52,36,1.48,0.086609
0,0.4885,0.2209,0.021784,NaN,286.36,244,0.14004,0.10216,11,52,36,1.48,0.089958
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13987,0.10662,11,52,36,1.48,0.089667
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13956,0.10717,11,52,36,1.48,0.089375
62.201,0.4885,0.2209,0.014578,NaN,NaN,244,0.14727,0.17853,11,52,36,1.48,0.10208
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15974,0.21283,11,52,36,1.48,0.17587
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.16205,0.21683,11,52,36,1.48,0.20996
0,0.4885,0.2209,0.014578,290.86,286.86,244,0.1612,0.18784,11,52,36,1.48,0.25079
0,0.4885,0.2209,0.014578,291.88,284.04,244,0.1594,0.17033,11,52,36,1.48,0.25862
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15905,0.17525,11,52,36,1.48,0.2485
27.582,0.6003,0.2462,0.011218,NaN,NaN,244,0.16826,0.23604,11,52,36,1.48,0.28375
13.791,0.6003,0.2462,0.011218,NaN,NaN,244,0.17459,0.2489,11,52,36,1.48,0.29958
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17501,0.21787,11,52,36,1.48,0.28912
0,0.6003,0.2462,0.011218,NaN,288.4,244,0.17283,0.1953,11,52,36,1.48,0.28387
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17134,0.18183,11,52,36,1.48,0.27987
0,0.6003,0.2462,0.011218,NaN,291.22,244,0.17089,0.18424,11,52,36,1.48,0.277
34.617,0.6003,0.2462,0.011218,NaN,NaN,244,0.18946,0.27944,11,52,36,1.48,0.3105
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.18674,0.21265,11,52,36,1.48,0.29479
0,0.6003,0.2462,0.018981,NaN,278.2,244,0.18567,0.21895,11,52,36,1.48,0.29567
0,0.6003,0.2462,0.018981,293.44,NaN,244,0.18501,0.20723,11,52,36,1.48,0.28967
0,0.6003,0.2462,0.018981,293.32,283.5,244,0.18388,0.19853,11,52,36,1.48,0.2855
0,0.6003,0.2462,0.018981,294.32,NaN,244,0.18294,0.19261,11,52,36,1.48,0.28096
0,0.6003,0.2462,0.018981,NaN,283.8,244,0.1825,0.19296,11,52,36,1.48,0.27617
0,0.6003,0.2462,0.018981,291.16,277.76,244,0.18103,0.17698,11,52,36,1.48,0.26938
5.5735,0.6003,0.2462,0.018981,NaN,278.78,244,0.18037,0.17578,11,52,36,1.48,0.26621
8.3707,0.6003,0.2462,0.018981,292.56,NaN,244,0.18117,0.19246,11,52,36,1.48,0.26329
8.3707,0.503,0.1972,0.01118,NaN,NaN,244,0.1811,0.19513,11,52,36,1.48,0.258
50.224,0.503,0.1972,0.01118,NaN,NaN,244,0.19125,0.26687,11,52,36,1.48,0.28763
8.3707,0.503,0.1972,0.01118,292.36,283.52,244,0.20665,0.24865,11,52,36,1.48,0.29388
0,0.503,0.1972,0.01118,287.06,283.38,244,0.20195,0.21501,11,52,36,1.48,0.28692
0,0.503,0.1972,0.01118,NaN,278.42,244,0.19991,0.20927,11,52,36,1.48,0.28304
0,0.503,0.1972,0.01118,281.46,279.2,244,0.1986,0.20524,11,52,36,1.48,0.277
0,0.503,0.1972,0.01118,286.3,271.72,244,0.19779,0.19862,11,52,36,1.48,0.27008
0,0.503,0.1972,0.01118,NaN,274.34,244,0.19733,0.19897,11,52,36,1.48,0.26829
0,0.503,0.1972,0.0079829,287.44,276.22,244,0.19671,0.1986,11,52,36,1.48,0.26763
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1962,0.20025,11,52,36,1.48,0.26121
0,0.503,0.1972,0.0079829,283.72,NaN,244,0.19627,0.20706,11,52,36,1.48,0.26038
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.19622,0.20995,11,52,36,1.48,0.25608
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1984,0.23919,11,52,36,1.48,0.25825
17.982,0.503,0.1972,0.0079829,NaN,NaN,244,0.20422,0.26069,11,52,36,1.48,0.29362
66.359,0.503,0.1972,0.0079829,NaN,NaN,244,0.20723,0.26959,11,52,36,1.48,0.31515
22.12,0.503,0.1972,0.0079829,NaN,NaN,244,0.23247,0.29648,11,52,36,1.48,0.33443
0,0.4573,0.1836,0.010219,283.88,279.82,244,0.22715,0.23664,11,52,36,1.48,0.30075
0,0.4573,0.1836,0.010219,286.38,275.26,244,0.22302,0.22116,11,52,36,1.48,0.29495
0,0.4573,0.1836,0.010219,288.04,275.06,244,0.22143,0.21725,11,52,36,1.48,0.29507
0,0.4573,0.1836,0.010219,NaN,276.7,244,0.22066,0.2184,11,52,36,1.48,0.28733
0,0.4573,0.1836,0.010219,290.76,279.3,244,0.22069,0.22993,11,52,36,1.48,0.28204
0,0.4573,0.1836,0.010219,287.76,278.54,244,0.21986,0.22442,11,52,36,1.48,0.27838
0,0.4573,0.1836,0.010219,NaN,276.08,244,0.21931,0.22336,11,52,36,1.48,0.27629
0,0.4573,0.1836,0.010219,NaN,280.04,244,0.21984,0.23697,11,52,36,1.48,0.27446
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21927,0.23264,11,52,36,1.48,0.27396
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21941,0.23561,11,52,36,1.48,0.27367
25.565,0.4573,0.1836,0.014059,NaN,NaN,244,0.21933,0.2355,11,52,36,1.48,0.27063
0,0.4573,0.1836,0.014059,290.8,NaN,244,0.22031,0.24647,11,52,36,1.48,0.29288
0,0.4573,0.1836,0.014059,290.26,281.68,244,0.22077,0.23645,11,52,36,1.48,0.29333
0,0.4573,0.1836,0.014059,NaN,280.04,244,0.21939,0.22463,11,52,36,1.48,0.288
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.22312,0.26031,11,52,36,1.48,0.30333
0,0.4573,0.1836,0.014059,NaN,276.96,244,0.22243,0.23437,11,52,36,1.48,0.29718
0,0.5531,0.255,0.0065439,284.26,272.2,244,0.2209,0.21976,11,52,36,1.48,0.2908
0,0.5531,0.255,0.0065439,NaN,274.24,244,0.22013,0.21692,11,52,36,1.48,0.28593
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22011,0.2271,11,52,36,1.48,0.28596
22.137,0.5531,0.255,0.0065439,NaN,NaN,244,0.22613,0.27257,11,52,36,1.48,0.30829
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22621,0.26172,11,52,36,1.48,0.303
11.069,0.5531,0.255,0.0065439,NaN,NaN,244,0.23228,0.2855,11,52,36,1.48,0.31658
11.069,0.5531,0.255,0.0065439,NaN,NaN,244,0.2412,0.30689,11,52,36,1.48,0.35505
63.923,0.5531,0.255,0.0065439,NaN,NaN,244,0.28314,0.34518,11,52,36,1.48,0.35838
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.27484,0.28988,11,52,36,1.48,0.31617
21.308,0.5531,0.255,0.0048347,NaN,284.66,244,0.26761,0.29831,11,52,36,1.48,0.32404
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.27205,0.30527,11,52,36,1.48,0.32346
21.308,0.5531,0.255,0.0048347,NaN,NaN,244,0.2672,0.29347,11,52,36,1.48,0.31104
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.26402,0.27761,11,52,36,1.48,0.30467
3.8266,0.4218,0.1893,0.0078537,NaN,NaN,244,0.26124,0.27153,11,52,36,1.48,0.29875
3.8266,0.4218,0.1893,0.0078537,NaN,NaN,244,0.25966,0.2686,11,52,36,1.48,0.2965
0,0.4218,0.1893,0.0078537,NaN,272.72,244,0.25788,0.25984,11,52,36,1.48,0.29008
0,0.4218,0.1893,0.0078537,278.58,276.24,244,0.2573,0.26707,11,52,36,1.48,0.29095
0,0.4218,0.1893,0.0078537,280.22,271.82,244,0.25666,0.272,11,52,36,1.48,0.2874
0,0.4218,0.1893,0.0078537,280.46,271.6,244,0.25597,0.27226,11,52,36,1.48,0.28331
0,0.4218,0.1893,0.0078537,NaN,274.52,244,0.25565,0.27551,11,52,36,1.48,0.28062
0,0.4218,0.1893,0.0078537,NaN,NaN,244,0.25457,0.2672,11,52,36,1.48,0.27892
22.45,0.4218,0.1893,0.0066525,NaN,279.54,244,0.25399,0.26382,11,52,36,1.48,0.28317
0,0.4218,0.1893,0.0066525,NaN,279.66,244,0.26025,0.30446,11,52,36,1.48,0.32017
0,0.4218,0.1893,0.0066525,276.94,271.14,244,0.25687,0.27987,11,52,36,1.48,0.30383
0,0.4218,0.1893,0.0066525,283.02,270.54,244,0.25549,0.27528,11,52,36,1.48,0.29656
0,0.4218,0.1893,0.0066525,282.16,275.5,244,0.25464,0.27173,11,52,36,1.48,0.29533
0,0.4218,0.1893,0.0066525,285.96,273.68,244,0.25366,0.26642,11,52,36,1.48,0.28664
10.339,0.4218,0.1893,0.0066525,NaN,NaN,244,0.25401,0.27662,11,52,36,1.48,0.29083
0,0.4218,0.1893,0.0066525,NaN,NaN,244,0.25242,0.26435,11,52,36,1.48,0.29608
4.1723,0.4213,0.1597,0.0033482,282,NaN,244,0.25187,0.26247,11,52,36,1.48,0.29179
0,0.4213,0.1597,0.0033482,273.16,273.7,244,0.25105,0.25792,11,52,36,1.48,0.28883
0,0.4213,0.1597,0.0033482,NaN,267.44,244,0.25054,0.25423,11,52,36,1.48,0.28167
4.1723,0.4213,0.1597,0.0033482,NaN,NaN,244,0.25046,0.25777,11,52,36,1.48,0.28976
0,0.4213,0.1597,0.0033482,NaN,NaN,244,0.25274,0.28734,11,52,36,1.48,0.30046
48.703,0.4213,0.1597,0.0033482,NaN,NaN,244,0.26344,0.31772,11,52,36,1.48,0.35919
0,0.4213,0.1597,0.0033482,NaN,NaN,244,0.26422,0.29474,11,52,36,1.48,0.311
0,0.4213,0.1597,0.0033482,280.64,269.68,244,0.25974,0.28693,11,52,36,1.48,0.30025
0,0.4213,0.1597,0.010903,NaN,NaN,244,0.2587,0.29238,11,52,36,1.48,0.30483
11.09,0.4213,0.1597,0.010903,NaN,NaN,244,0.25985,0.30587,11,52,36,1.48,0.31958
19.011,0.4213,0.1597,0.010903,279.26,NaN,244,0.26278,0.30031,11,52,36,1.48,0.32764
0,0.4213,0.1597,0.010903,284.08,NaN,244,0.25957,0.28509,11,52,36,1.48,0.30418
0,0.4213,0.1597,0.010903,285.7,275.74,244,0.25785,0.28166,11,52,36,1.48,0.30454
0,0.4213,0.1597,0.010903,288.64,274.44,244,0.25695,0.27983,11,52,36,1.48,0.29506
0,0.4213,0.1597,0.010903,NaN,283.12,244,0.25672,0.28407,11,52,36,1.48,0.29417
0,0.4213,0.1597,0.010903,NaN,281.08,244,0.25678,0.28671,11,52,36,1.48,0.29246
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.25588,0.28121,11,52,36,1.48,0.28854
46.323,0.4234,0.1748,0.010668,288,NaN,244,0.26696,0.3191,11,52,36,1.48,0.34204
0,0.4234,0.1748,0.010668,284.34,277.58,244,0.26734,0.28988,11,52,36,1.48,0.30704
0,0.4234,0.1748,0.010668,283.82,274.56,244,0.26246,0.28242,11,52,36,1.48,0.3035
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.26029,0.28021,11,52,36,1.48,0.29392
0,0.4234,0.1748,0.010668,287.04,271.84,244,0.25866,0.28002,11,52,36,1.48,0.29575
0,0.4234,0.1748,0.010668,284.7,275.46,244,0.25777,0.27971,11,52,36,1.48,0.28929
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.25678,0.2779,11,52,36,1.48,0.28731
0,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25594,0.27415,11,52,36,1.48,0.2804
0,0.4234,0.1748,0.0089189,285.58,268.32,244,0.25498,0.26879,11,52,36,1.48,0.2789
0,0.4234,0.1748,0.0089189,288.4,NaN,244,0.25414,0.26608,11,52,36,1.48,0.27591
0,0.4234,0.1748,0.0089189,280.82,274.76,244,0.25328,0.26203,11,52,36,1.48,0.273
0,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25242,0.25877,11,52,36,1.48,0.26411
36.362,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25576,0.28714,11,52,36,1.48,0.29708
12.69,0.4234,0.1748,0.0089189,282.96,NaN,244,0.27587,0.31681,11,52,36,1.48,0.32775
0,0.4234,0.1748,0.0089189,NaN,276.04,244,0.26563,0.29022,11,52,36,1.48,0.30162
0,0.4604,0.2463,0.014424,NaN,274.04,244,0.26183,0.28504,11,52,36,1.48,0.296
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25981,0.28282,11,52,36,1.48,0.29375
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25849,0.28458,11,52,36,1.48,0.28729
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25818,0.28924,11,52,36,1.48,0.28604
16.256,0.4604,0.2463,0.014424,NaN,NaN,244,0.26,0.30428,11,52,36,1.48,0.29146
32.512,0.4604,0.2463,0.014424,NaN,NaN,244,0.26369,0.31109,11,52,36,1.48,0.3225
16.256,0.4604,0.2463,0.014424,NaN,NaN,244,0.27303,0.32378,11,52,36,1.48,0.33746
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.26748,0.29458,11,52,36,1.48,0.30833
0,0.4604,0.2463,0.01784,NaN,NaN,244,0.26412,0.28933,11,52,36,1.48,0.29829
0,0.4604,0.2463,0.01784,NaN,NaN,244,0.26183,0.28358,11,52,36,1.48,0.2875
0,0.4604,0.2463,0.01784,291.72,277.1,244,0.26095,0.28868,11,52,36,1.48,0.29048
0,0.4604,0.2463,0.01784,293.44,279.36,244,0.25989,0.28866,11,52,36,1.48,0.28629
