Precip,NDVI,EVI,GPP,LSTDay,LSTNight,Elevation,RZSM,SURFSM,Clay,Sand,Silt,BD,In-Situ
0,0.7379,0.3775,0.027909,302.18,291.86,244,0.14678,0.10559,13,49,38,1.48,0.135
0,0.7379,0.3775,0.027909,302.9,NaN,244,0.14523,0.099466,13,49,38,1.48,0.1287
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14403,0.09912,13,49,38,1.48,0.12288
0,0.7379,0.3775,0.027909,NaN,288.96,244,0.14307,0.090194,13,49,38,1.48,0.12271
0,0.7379,0.3775,0.027909,NaN,283.4,244,0.14275,0.096319,13,49,38,1.48,0.12171
9.2094,0.7379,0.3775,0.027909,NaN,NaN,244,0.14267,0.10245,13,49,38,1.48,0.12108
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14155,0.094182,13,49,38,1.48,0.12233
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14187,0.10807,13,49,38,1.48,0.12275
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14119,0.10785,13,49,38,1.48,0.121
0,0.5399,0.2471,0.017515,NaN,280.5,244,0.14136,0.11737,13,49,38,1.48,0.12062
0,0.5399,0.2471,0.017515,NaN,281.16,244,0.14142,0.12121,13,49,38,1.48,0.12033
0,0.5399,0.2471,0.017515,NaN,275.76,244,0.14082,0.11866,13,49,38,1.48,0.11992
0,0.5399,0.2471,0.017515,NaN,289.2,244,0.1404,0.11669,13,49,38,1.48,0.12033
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.1398,0.11729,13,49,38,1.48,0.11779
0,0.5399,0.2471,0.017515,298.64,291.6,244,0.13959,0.12122,13,49,38,1.48,0.11071
0,0.5399,0.2471,0.024163,294.66,NaN,244,0.13883,0.1183,13,49,38,1.48,0.108
0,0.5399,0.2471,0.024163,NaN,NaN,244,0.13809,0.11254,13,49,38,1.48,0.10275
12.755,0.5399,0.2471,0.024163,NaN,NaN,244,0.15263,0.20482,13,49,38,1.48,0.11058
0,0.5399,0.2471,0.024163,296.02,284.9,244,0.15382,0.16491,13,49,38,1.48,0.127
0,0.5399,0.2471,0.024163,NaN,285.64,244,0.1513,0.1477,13,49,38,1.48,0.13192
0,0.5399,0.2471,0.024163,301.72,NaN,244,0.1503,0.1547,13,49,38,1.48,0.13075
0,0.5399,0.2471,0.024163,297.08,285.6,244,0.14859,0.13854,13,49,38,1.48,0.12963
0,0.5399,0.2471,0.024163,301.76,284.12,244,0.14726,0.13067,13,49,38,1.48,0.12429
0,0.4885,0.2209,0.021784,296.08,287.66,244,0.14589,0.12324,13,49,38,1.48,0.12223
0,0.4885,0.2209,0.021784,294.9,280.24,244,0.14455,0.11333,13,49,38,1.48,0.12035
0,0.4885,0.2209,0.021784,294.62,NaN,244,0.14328,0.10523,13,49,38,1.48,0.11104
0,0.4885,0.2209,0.021784,294.64,279.68,244,0.14248,0.10221,13,49,38,1.48,0.11204
0,0.4885,0.2209,0.021784,298.42,280.88,244,0.14155,0.097422,13,49,38,1.48,0.11192
0,0.4885,0.2209,0.021784,297.44,284.04,244,0.14104,0.099005,13,49,38,1.48,0.10642
0,0.4885,0.2209,0.021784,301.44,283,244,0.14045,0.099846,13,49,38,1.48,0.10679
0,0.4885,0.2209,0.021784,NaN,286.36,244,0.14004,0.10216,13,49,38,1.48,0.10188
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13987,0.10662,13,49,38,1.48,0.10552
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13956,0.10717,13,49,38,1.48,0.10554
62.201,0.4885,0.2209,0.014578,NaN,NaN,244,0.14727,0.17853,13,49,38,1.48,0.10575
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15974,0.21283,13,49,38,1.48,0.12525
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.16205,0.21683,13,49,38,1.48,0.19537
0,0.4885,0.2209,0.014578,290.86,286.86,244,0.1612,0.18784,13,49,38,1.48,0.23571
0,0.4885,0.2209,0.014578,291.88,284.04,244,0.1594,0.17033,13,49,38,1.48,0.24417
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15905,0.17525,13,49,38,1.48,0.23821
27.582,0.6003,0.2462,0.011218,NaN,NaN,244,0.16826,0.23604,13,49,38,1.48,0.26517
13.791,0.6003,0.2462,0.011218,NaN,NaN,244,0.17459,0.2489,13,49,38,1.48,0.27983
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17501,0.21787,13,49,38,1.48,0.26971
0,0.6003,0.2462,0.011218,NaN,288.4,244,0.17283,0.1953,13,49,38,1.48,0.26737
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17134,0.18183,13,49,38,1.48,0.26375
0,0.6003,0.2462,0.011218,NaN,291.22,244,0.17089,0.18424,13,49,38,1.48,0.26365
34.617,0.6003,0.2462,0.011218,NaN,NaN,244,0.18946,0.27944,13,49,38,1.48,0.28496
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.18674,0.21265,13,49,38,1.48,0.27837
0,0.6003,0.2462,0.018981,NaN,278.2,244,0.18567,0.21895,13,49,38,1.48,0.28029
0,0.6003,0.2462,0.018981,293.44,NaN,244,0.18501,0.20723,13,49,38,1.48,0.27542
0,0.6003,0.2462,0.018981,293.32,283.5,244,0.18388,0.19853,13,49,38,1.48,0.27175
0,0.6003,0.2462,0.018981,294.32,NaN,244,0.18294,0.19261,13,49,38,1.48,0.27254
0,0.6003,0.2462,0.018981,NaN,283.8,244,0.1825,0.19296,13,49,38,1.48,0.26517
0,0.6003,0.2462,0.018981,291.16,277.76,244,0.18103,0.17698,13,49,38,1.48,0.26381
5.5735,0.6003,0.2462,0.018981,NaN,278.78,244,0.18037,0.17578,13,49,38,1.48,0.25538
8.3707,0.6003,0.2462,0.018981,292.56,NaN,244,0.18117,0.19246,13,49,38,1.48,0.25325
8.3707,0.503,0.1972,0.01118,NaN,NaN,244,0.1811,0.19513,13,49,38,1.48,0.25021
50.224,0.503,0.1972,0.01118,NaN,NaN,244,0.19125,0.26687,13,49,38,1.48,0.26654
8.3707,0.503,0.1972,0.01118,292.36,283.52,244,0.20665,0.24865,13,49,38,1.48,0.27846
0,0.503,0.1972,0.01118,287.06,283.38,244,0.20195,0.21501,13,49,38,1.48,0.27367
0,0.503,0.1972,0.01118,NaN,278.42,244,0.19991,0.20927,13,49,38,1.48,0.27025
0,0.503,0.1972,0.01118,281.46,279.2,244,0.1986,0.20524,13,49,38,1.48,0.26614
0,0.503,0.1972,0.01118,286.3,271.72,244,0.19779,0.19862,13,49,38,1.48,0.26242
0,0.503,0.1972,0.01118,NaN,274.34,244,0.19733,0.19897,13,49,38,1.48,0.25607
0,0.503,0.1972,0.0079829,287.44,276.22,244,0.19671,0.1986,13,49,38,1.48,0.25325
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1962,0.20025,13,49,38,1.48,0.25283
0,0.503,0.1972,0.0079829,283.72,NaN,244,0.19627,0.20706,13,49,38,1.48,0.24779
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.19622,0.20995,13,49,38,1.48,0.24471
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1984,0.23919,13,49,38,1.48,0.24642
17.982,0.503,0.1972,0.0079829,NaN,NaN,244,0.20422,0.26069,13,49,38,1.48,0.27442
66.359,0.503,0.1972,0.0079829,NaN,NaN,244,0.20723,0.26959,13,49,38,1.48,0.29042
22.12,0.503,0.1972,0.0079829,NaN,NaN,244,0.23247,0.29648,13,49,38,1.48,0.31717
0,0.4573,0.1836,0.010219,283.88,279.82,244,0.22715,0.23664,13,49,38,1.48,0.28383
0,0.4573,0.1836,0.010219,286.38,275.26,244,0.22302,0.22116,13,49,38,1.48,0.2775
0,0.4573,0.1836,0.010219,288.04,275.06,244,0.22143,0.21725,13,49,38,1.48,0.27229
0,0.4573,0.1836,0.010219,NaN,276.7,244,0.22066,0.2184,13,49,38,1.48,0.27154
0,0.4573,0.1836,0.010219,290.76,279.3,244,0.22069,0.22993,13,49,38,1.48,0.26979
0,0.4573,0.1836,0.010219,287.76,278.54,244,0.21986,0.22442,13,49,38,1.48,0.26562
0,0.4573,0.1836,0.010219,NaN,276.08,244,0.21931,0.22336,13,49,38,1.48,0.26258
0,0.4573,0.1836,0.010219,NaN,280.04,244,0.21984,0.23697,13,49,38,1.48,0.26133
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21927,0.23264,13,49,38,1.48,0.26092
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21941,0.23561,13,49,38,1.48,0.26092
25.565,0.4573,0.1836,0.014059,NaN,NaN,244,0.21933,0.2355,13,49,38,1.48,0.25896
0,0.4573,0.1836,0.014059,290.8,NaN,244,0.22031,0.24647,13,49,38,1.48,0.27371
0,0.4573,0.1836,0.014059,290.26,281.68,244,0.22077,0.23645,13,49,38,1.48,0.27654
0,0.4573,0.1836,0.014059,NaN,280.04,244,0.21939,0.22463,13,49,38,1.48,0.27288
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.22312,0.26031,13,49,38,1.48,0.28546
0,0.4573,0.1836,0.014059,NaN,276.96,244,0.22243,0.23437,13,49,38,1.48,0.27986
0,0.5531,0.255,0.0065439,284.26,272.2,244,0.2209,0.21976,13,49,38,1.48,0.2721
0,0.5531,0.255,0.0065439,NaN,274.24,244,0.22013,0.21692,13,49,38,1.48,0.27427
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22011,0.2271,13,49,38,1.48,0.27208
22.137,0.5531,0.255,0.0065439,NaN,NaN,244,0.22613,0.27257,13,49,38,1.48,0.28854
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22621,0.26172,13,49,38,1.48,0.28962
11.069,0.5531,0.255,0.0065439,NaN,NaN,244,0.23228,0.2855,13,49,38,1.48,0.29713
11.069,0.5531,0.255,0.0065439,NaN,NaN,244,0.2412,0.30689,13,49,38,1.48,0.30988
63.923,0.5531,0.255,0.0065439,NaN,NaN,244,0.28314,0.34518,13,49,38,1.48,0.32829
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.27484,0.28988,13,49,38,1.48,0.30088
21.308,0.5531,0.255,0.0048347,NaN,284.66,244,0.26761,0.29831,13,49,38,1.48,0.29571
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.27205,0.30527,13,49,38,1.48,0.30329
21.308,0.5531,0.255,0.0048347,NaN,NaN,244,0.2672,0.29347,13,49,38,1.48,0.29117
0,0.5531,0.255,0.0048347,NaN,NaN,244,0.26402,0.27761,13,49,38,1.48,0.28596
3.8266,0.4218,0.1893,0.0078537,NaN,NaN,244,0.26124,0.27153,13,49,38,1.48,0.28175
3.8266,0.4218,0.1893,0.0078537,NaN,NaN,244,0.25966,0.2686,13,49,38,1.48,0.27765
0,0.4218,0.1893,0.0078537,NaN,272.72,244,0.25788,0.25984,13,49,38,1.48,0.27342
0,0.4218,0.1893,0.0078537,278.58,276.24,244,0.2573,0.26707,13,49,38,1.48,0.27255
0,0.4218,0.1893,0.0078537,280.22,271.82,244,0.25666,0.272,13,49,38,1.48,0.2703
0,0.4218,0.1893,0.0078537,280.46,271.6,244,0.25597,0.27226,13,49,38,1.48,0.26375
0,0.4218,0.1893,0.0078537,NaN,274.52,244,0.25565,0.27551,13,49,38,1.48,0.2629
0,0.4218,0.1893,0.0078537,NaN,NaN,244,0.25457,0.2672,13,49,38,1.48,0.263
22.45,0.4218,0.1893,0.0066525,NaN,279.54,244,0.25399,0.26382,13,49,38,1.48,0.26525
0,0.4218,0.1893,0.0066525,NaN,279.66,244,0.26025,0.30446,13,49,38,1.48,0.29733
0,0.4218,0.1893,0.0066525,276.94,271.14,244,0.25687,0.27987,13,49,38,1.48,0.2785
0,0.4218,0.1893,0.0066525,283.02,270.54,244,0.25549,0.27528,13,49,38,1.48,0.27033
0,0.4218,0.1893,0.0066525,282.16,275.5,244,0.25464,0.27173,13,49,38,1.48,0.27293
0,0.4218,0.1893,0.0066525,285.96,273.68,244,0.25366,0.26642,13,49,38,1.48,0.26682
10.339,0.4218,0.1893,0.0066525,NaN,NaN,244,0.25401,0.27662,13,49,38,1.48,0.27167
0,0.4218,0.1893,0.0066525,NaN,NaN,244,0.25242,0.26435,13,49,38,1.48,0.27467
4.1723,0.4213,0.1597,0.0033482,282,NaN,244,0.25187,0.26247,13,49,38,1.48,0.27183
0,0.4213,0.1597,0.0033482,273.16,273.7,244,0.25105,0.25792,13,49,38,1.48,0.27767
0,0.4213,0.1597,0.0033482,NaN,267.44,244,0.25054,0.25423,13,49,38,1.48,0.27433
4.1723,0.4213,0.1597,0.0033482,NaN,NaN,244,0.25046,0.25777,13,49,38,1.48,0.27706
0,0.4213,0.1597,0.0033482,NaN,NaN,244,0.25274,0.28734,13,49,38,1.48,0.28654
48.703,0.4213,0.1597,0.0033482,NaN,NaN,244,0.26344,0.31772,13,49,38,1.48,0.31462
0,0.4213,0.1597,0.0033482,NaN,NaN,244,0.26422,0.29474,13,49,38,1.48,0.304
0,0.4213,0.1597,0.0033482,280.64,269.68,244,0.25974,0.28693,13,49,38,1.48,0.28787
0,0.4213,0.1597,0.010903,NaN,NaN,244,0.2587,0.29238,13,49,38,1.48,0.28658
11.09,0.4213,0.1597,0.010903,NaN,NaN,244,0.25985,0.30587,13,49,38,1.48,0.2995
19.011,0.4213,0.1597,0.010903,279.26,NaN,244,0.26278,0.30031,13,49,38,1.48,0.31518
0,0.4213,0.1597,0.010903,284.08,NaN,244,0.25957,0.28509,13,49,38,1.48,0.295
0,0.4213,0.1597,0.010903,285.7,275.74,244,0.25785,0.28166,13,49,38,1.48,0.28713
0,0.4213,0.1597,0.010903,288.64,274.44,244,0.25695,0.27983,13,49,38,1.48,0.28906
0,0.4213,0.1597,0.010903,NaN,283.12,244,0.25672,0.28407,13,49,38,1.48,0.28437
0,0.4213,0.1597,0.010903,NaN,281.08,244,0.25678,0.28671,13,49,38,1.48,0.27792
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.25588,0.28121,13,49,38,1.48,0.2765
46.323,0.4234,0.1748,0.010668,288,NaN,244,0.26696,0.3191,13,49,38,1.48,0.31204
0,0.4234,0.1748,0.010668,284.34,277.58,244,0.26734,0.28988,13,49,38,1.48,0.298
0,0.4234,0.1748,0.010668,283.82,274.56,244,0.26246,0.28242,13,49,38,1.48,0.28419
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.26029,0.28021,13,49,38,1.48,0.29025
0,0.4234,0.1748,0.010668,287.04,271.84,244,0.25866,0.28002,13,49,38,1.48,0.27963
0,0.4234,0.1748,0.010668,284.7,275.46,244,0.25777,0.27971,13,49,38,1.48,0.27988
0,0.4234,0.1748,0.010668,NaN,NaN,244,0.25678,0.2779,13,49,38,1.48,0.27531
0,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25594,0.27415,13,49,38,1.48,0.2658
0,0.4234,0.1748,0.0089189,285.58,268.32,244,0.25498,0.26879,13,49,38,1.48,0.2662
0,0.4234,0.1748,0.0089189,288.4,NaN,244,0.25414,0.26608,13,49,38,1.48,0.26914
0,0.4234,0.1748,0.0089189,280.82,274.76,244,0.25328,0.26203,13,49,38,1.48,0.26887
0,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25242,0.25877,13,49,38,1.48,0.26156
36.362,0.4234,0.1748,0.0089189,NaN,NaN,244,0.25576,0.28714,13,49,38,1.48,0.27563
12.69,0.4234,0.1748,0.0089189,282.96,NaN,244,0.27587,0.31681,13,49,38,1.48,0.29921
0,0.4234,0.1748,0.0089189,NaN,276.04,244,0.26563,0.29022,13,49,38,1.48,0.28812
0,0.4604,0.2463,0.014424,NaN,274.04,244,0.26183,0.28504,13,49,38,1.48,0.28481
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25981,0.28282,13,49,38,1.48,0.27675
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25849,0.28458,13,49,38,1.48,0.27588
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.25818,0.28924,13,49,38,1.48,0.27508
16.256,0.4604,0.2463,0.014424,NaN,NaN,244,0.26,0.30428,13,49,38,1.48,0.27804
32.512,0.4604,0.2463,0.014424,NaN,NaN,244,0.26369,0.31109,13,49,38,1.48,0.29787
16.256,0.4604,0.2463,0.014424,NaN,NaN,244,0.27303,0.32378,13,49,38,1.48,0.31212
0,0.4604,0.2463,0.014424,NaN,NaN,244,0.26748,0.29458,13,49,38,1.48,0.29629
0,0.4604,0.2463,0.01784,NaN,NaN,244,0.26412,0.28933,13,49,38,1.48,0.28908
0,0.4604,0.2463,0.01784,NaN,NaN,244,0.26183,0.28358,13,49,38,1.48,0.28023
0,0.4604,0.2463,0.01784,291.72,277.1,244,0.26095,0.28868,13,49,38,1.48,0.28133
0,0.4604,0.2463,0.01784,293.44,279.36,244,0.25989,0.28866,13,49,38,1.48,0.2677
