Precip,NDVI,EVI,GPP,LSTDay,LSTNight,Elevation,RZSM,SURFSM,Clay,Sand,Silt,BD,In-Situ
0,0.5676,0.2918,0.036438,NaN,282.2,244,0.25234,0.26742,20,40,41,1.51,0.32475
34.172,0.5676,0.2918,0.036438,288.74,NaN,244,0.26054,0.30462,20,40,41,1.51,0.35878
0,0.5676,0.2918,0.036438,NaN,NaN,244,0.2582,0.284,20,40,41,1.51,0.36025
0,0.5676,0.2918,0.036438,NaN,NaN,244,0.25586,0.28006,20,40,41,1.51,0.3465
0,0.5676,0.2918,0.036438,294.86,NaN,244,0.25487,0.28207,20,40,41,1.51,0.34162
0,0.5676,0.2918,0.036438,NaN,280.84,244,0.25221,0.26166,20,40,41,1.51,0.34025
0,0.5676,0.2918,0.036438,NaN,NaN,244,0.25287,0.27891,20,40,41,1.51,0.335
0,0.577,0.3292,0.019541,NaN,NaN,244,0.25565,0.28467,20,40,41,1.51,0.33308
0,0.577,0.3292,0.019541,297.74,288.26,244,0.25313,0.2731,20,40,41,1.51,0.33313
0,0.577,0.3292,0.019541,NaN,NaN,244,0.2518,0.27321,20,40,41,1.51,0.33217
32.753,0.577,0.3292,0.019541,NaN,NaN,244,0.25558,0.28957,20,40,41,1.51,0.34038
15.239,0.577,0.3292,0.019541,NaN,NaN,244,0.2556,0.27344,20,40,41,1.51,0.35738
7.6197,0.577,0.3292,0.019541,NaN,285.26,244,0.25189,0.25848,20,40,41,1.51,0.34475
0,0.577,0.3292,0.019541,NaN,NaN,244,0.25184,0.27599,20,40,41,1.51,0.33708
10.16,0.577,0.3292,0.019541,NaN,NaN,244,0.25718,0.29894,20,40,41,1.51,0.35471
7.6197,0.577,0.3292,0.037255,NaN,NaN,244,0.25731,0.30029,20,40,41,1.51,0.36908
19.776,0.577,0.3292,0.037255,NaN,NaN,244,0.2569,0.29826,20,40,41,1.51,0.36267
29.663,0.577,0.3292,0.037255,NaN,NaN,244,0.26309,0.30892,20,40,41,1.51,0.37025
0,0.577,0.3292,0.037255,NaN,NaN,244,0.26023,0.28763,20,40,41,1.51,0.37425
0,0.577,0.3292,0.037255,NaN,NaN,244,0.26215,0.30817,20,40,41,1.51,0.37433
9.8878,0.577,0.3292,0.037255,NaN,288.24,244,0.2629,0.29887,20,40,41,1.51,0.38096
0,0.577,0.3292,0.037255,293.1,284.92,244,0.25874,0.28013,20,40,41,1.51,0.37321
0,0.577,0.3292,0.037255,297.44,282.26,244,0.25573,0.26803,20,40,41,1.51,0.35354
0,0.6626,0.4016,0.048418,NaN,287.96,244,0.2546,0.27271,20,40,41,1.51,0.34258
0,0.6626,0.4016,0.048418,298.92,NaN,244,0.25337,0.26803,20,40,41,1.51,0.33638
25.07,0.6626,0.4016,0.048418,NaN,NaN,244,0.26114,0.30676,20,40,41,1.51,0.33379
0,0.6626,0.4016,0.048418,299.76,292.4,244,0.26108,0.28831,20,40,41,1.51,0.33758
0,0.6626,0.4016,0.048418,NaN,NaN,244,0.25699,0.27443,20,40,41,1.51,0.33675
0,0.6626,0.4016,0.048418,NaN,NaN,244,0.25442,0.2665,20,40,41,1.51,0.33292
0,0.6626,0.4016,0.048418,NaN,NaN,244,0.25538,0.28433,20,40,41,1.51,0.33067
0,0.6626,0.4016,0.048418,295.4,285.74,244,0.25456,0.27526,20,40,41,1.51,0.33363
0,0.6626,0.4016,0.055736,298.22,284.56,244,0.25202,0.26074,20,40,41,1.51,0.33225
0,0.6626,0.4016,0.055736,298.5,285.58,244,0.25059,0.25662,20,40,41,1.51,0.32938
0,0.6626,0.4016,0.055736,NaN,286.22,244,0.24904,0.25405,20,40,41,1.51,0.32704
0,0.6626,0.4016,0.055736,302.54,287.64,244,0.24669,0.23973,20,40,41,1.51,0.32358
0,0.6626,0.4016,0.055736,301.28,289.14,244,0.24432,0.23109,20,40,41,1.51,0.32192
0,0.6626,0.4016,0.055736,300,289.04,244,0.24234,0.22802,20,40,41,1.51,0.31879
0,0.6626,0.4016,0.055736,300.72,289.6,244,0.2395,0.21661,20,40,41,1.51,0.3165
0,0.6626,0.4016,0.055736,306.6,NaN,244,0.23576,0.20002,20,40,41,1.51,0.31446
4.3978,0.6271,0.3495,0.038756,NaN,NaN,244,0.23267,0.19637,20,40,41,1.51,0.31287
0,0.6271,0.3495,0.038756,306.18,NaN,244,0.22969,0.19481,20,40,41,1.51,0.31167
0,0.6271,0.3495,0.038756,NaN,NaN,244,0.22567,0.18077,20,40,41,1.51,0.31029
0,0.6271,0.3495,0.038756,NaN,NaN,244,0.22328,0.18039,20,40,41,1.51,0.30883
0,0.6271,0.3495,0.038756,304.2,NaN,244,0.22157,0.18533,20,40,41,1.51,0.30646
0,0.6271,0.3495,0.038756,NaN,NaN,244,0.21883,0.18195,20,40,41,1.51,0.30383
0,0.6271,0.3495,0.038756,NaN,NaN,244,0.21733,0.19236,20,40,41,1.51,0.30254
0,0.6271,0.3495,0.038756,NaN,NaN,244,0.21756,0.22268,20,40,41,1.51,0.30121
0,0.6271,0.3495,0.053668,NaN,NaN,244,0.21826,0.23818,20,40,41,1.51,0.30067
0,0.6271,0.3495,0.053668,NaN,NaN,244,0.21804,0.24744,20,40,41,1.51,0.30062
0,0.6271,0.3495,0.053668,NaN,NaN,244,0.21826,0.24971,20,40,41,1.51,0.30008
0,0.6271,0.3495,0.053668,301.36,NaN,244,0.21576,0.23034,20,40,41,1.51,0.30083
0,0.6271,0.3495,0.053668,NaN,NaN,244,0.21459,0.2336,20,40,41,1.51,0.30062
0,0.6271,0.3495,0.053668,299.16,NaN,244,0.21184,0.20973,20,40,41,1.51,0.29929
0,0.6271,0.3495,0.053668,299.66,288.38,244,0.20904,0.19672,20,40,41,1.51,0.29762
0,0.6271,0.3495,0.053668,NaN,NaN,244,0.20643,0.19296,20,40,41,1.51,0.29729
0,0.5537,0.3943,0.015482,NaN,NaN,244,0.20861,0.2463,20,40,41,1.51,0.29663
62.015,0.5537,0.3943,0.015482,NaN,289.94,244,0.20821,0.23699,20,40,41,1.51,0.29679
0,0.5537,0.3943,0.015482,NaN,NaN,244,0.20612,0.21957,20,40,41,1.51,0.29738
41.343,0.5537,0.3943,0.015482,NaN,NaN,244,0.21878,0.28289,20,40,41,1.51,0.29796
0,0.5537,0.3943,0.015482,NaN,NaN,244,0.22313,0.26368,20,40,41,1.51,0.299
0,0.5537,0.3943,0.015482,NaN,292.98,244,0.22032,0.24588,20,40,41,1.51,0.30125
0,0.5537,0.3943,0.015482,NaN,NaN,244,0.21696,0.23378,20,40,41,1.51,0.3025
14.355,0.5537,0.3943,0.015482,NaN,NaN,244,0.22076,0.26869,20,40,41,1.51,0.303
0,0.5537,0.3943,0.051299,NaN,NaN,244,0.22121,0.25557,20,40,41,1.51,0.30375
0,0.5537,0.3943,0.051299,297.1,290.54,244,0.21836,0.23072,20,40,41,1.51,0.30421
0,0.5537,0.3943,0.051299,NaN,291.7,244,0.21601,0.22366,20,40,41,1.51,0.30412
0,0.5537,0.3943,0.051299,302.16,292,244,0.21316,0.21039,20,40,41,1.51,0.30371
0,0.5537,0.3943,0.051299,303.28,NaN,244,0.21079,0.20867,20,40,41,1.51,0.30437
0,0.5537,0.3943,0.051299,307.12,292.1,244,0.2074,0.19332,20,40,41,1.51,0.30367
17.306,0.5537,0.3943,0.051299,NaN,295.44,244,0.20406,0.18295,20,40,41,1.51,0.30346
0,0.5537,0.3943,0.051299,NaN,NaN,244,0.20609,0.23352,20,40,41,1.51,0.3045
0,0.5908,0.3538,0.048744,302.58,NaN,244,0.20294,0.20683,20,40,41,1.51,0.3045
0,0.5908,0.3538,0.048744,NaN,NaN,244,0.20063,0.19906,20,40,41,1.51,0.3091
0,0.5908,0.3538,0.048744,NaN,294,244,0.19862,0.19424,20,40,41,1.51,0.31779
0,0.5908,0.3538,0.048744,300.7,NaN,244,0.19656,0.18923,20,40,41,1.51,0.31796
0,0.5908,0.3538,0.048744,NaN,NaN,244,0.19292,0.17167,20,40,41,1.51,0.31762
0,0.5908,0.3538,0.048744,NaN,295.96,244,0.18943,0.15974,20,40,41,1.51,0.31763
0,0.5908,0.3538,0.048744,308.02,294.86,244,0.18613,0.15331,20,40,41,1.51,0.31946
0,0.5908,0.3538,0.048744,NaN,297.8,244,0.18307,0.14759,20,40,41,1.51,0.31792
0,0.5908,0.3538,0.041932,NaN,NaN,244,0.18023,0.14584,20,40,41,1.51,0.31879
0,0.5908,0.3538,0.041932,NaN,NaN,244,0.17756,0.14752,20,40,41,1.51,0.31704
0,0.5908,0.3538,0.041932,303.78,NaN,244,0.17954,0.20227,20,40,41,1.51,0.31833
0,0.5908,0.3538,0.041932,NaN,NaN,244,0.17767,0.18118,20,40,41,1.51,0.31583
0,0.5908,0.3538,0.041932,304.18,NaN,244,0.17344,0.15567,20,40,41,1.51,0.31521
0,0.5908,0.3538,0.041932,NaN,NaN,244,0.17033,0.14657,20,40,41,1.51,0.31388
7.2268,0.5908,0.3538,0.041932,313.08,NaN,244,0.16859,0.15045,20,40,41,1.51,0.313
0,0.5908,0.3538,0.041932,305.64,NaN,244,0.16636,0.1332,20,40,41,1.51,0.31171
10.805,0.6679,0.3593,0.036698,303.98,297.6,244,0.16432,0.14488,20,40,41,1.51,0.3105
10.805,0.6679,0.3593,0.036698,NaN,NaN,244,0.17059,0.22487,20,40,41,1.51,0.30942
0,0.6679,0.3593,0.036698,303.36,NaN,244,0.17012,0.19607,20,40,41,1.51,0.30858
0,0.6679,0.3593,0.036698,304.34,292.5,244,0.16587,0.15715,20,40,41,1.51,0.30492
0,0.6679,0.3593,0.036698,NaN,294.58,244,0.16312,0.14154,20,40,41,1.51,0.30375
10.951,0.6679,0.3593,0.036698,NaN,294.84,244,0.16523,0.1817,20,40,41,1.51,0.30333
10.951,0.6679,0.3593,0.036698,NaN,NaN,244,0.17617,0.24027,20,40,41,1.51,0.30062
43.803,0.6679,0.3593,0.036698,NaN,NaN,244,0.18025,0.24634,20,40,41,1.51,0.29967
32.852,0.6679,0.3593,0.040835,NaN,NaN,244,0.19614,0.28266,20,40,41,1.51,0.29946
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.20709,0.25815,20,40,41,1.51,0.30692
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.2025,0.21756,20,40,41,1.51,0.31017
0,0.6679,0.3593,0.040835,301.44,294.3,244,0.19769,0.20241,20,40,41,1.51,0.31096
0,0.6679,0.3593,0.040835,NaN,NaN,244,0.19366,0.18594,20,40,41,1.51,0.31092
0,0.6679,0.3593,0.040835,302.94,295.76,244,0.18999,0.17487,20,40,41,1.51,0.31112
0,0.6679,0.3593,0.040835,NaN,297.3,244,0.18671,0.16832,20,40,41,1.51,0.31162
0,0.6679,0.3593,0.040835,304.88,293.5,244,0.18339,0.16162,20,40,41,1.51,0.31171
0,0.7884,0.5372,0.042339,NaN,297.98,244,0.18012,0.15464,20,40,41,1.51,0.31142
0,0.7884,0.5372,0.042339,NaN,297.58,244,0.17745,0.15052,20,40,41,1.51,0.31071
0,0.7884,0.5372,0.042339,NaN,298.42,244,0.17426,0.13908,20,40,41,1.51,0.31062
16.732,0.7884,0.5372,0.042339,302.06,NaN,244,0.17816,0.20363,20,40,41,1.51,0.30871
0,0.7884,0.5372,0.042339,NaN,NaN,244,0.17564,0.17735,20,40,41,1.51,0.30792
0,0.7884,0.5372,0.042339,301.68,296.36,244,0.17198,0.15737,20,40,41,1.51,0.3085
0,0.7884,0.5372,0.042339,NaN,296.26,244,0.16923,0.15215,20,40,41,1.51,0.30875
0,0.7884,0.5372,0.042339,NaN,297.18,244,0.16688,0.15531,20,40,41,1.51,0.30762
0,0.7884,0.5372,0.039122,309.26,297.4,244,0.1642,0.14607,20,40,41,1.51,0.30642
11.078,0.7884,0.5372,0.039122,NaN,297.46,244,0.16114,0.13578,20,40,41,1.51,0.30738
11.078,0.7884,0.5372,0.039122,301,NaN,244,0.1623,0.17683,20,40,41,1.51,0.30896
11.078,0.7884,0.5372,0.039122,NaN,NaN,244,0.16163,0.18415,20,40,41,1.51,0.30942
11.078,0.7884,0.5372,0.039122,NaN,295.08,244,0.16702,0.21068,20,40,41,1.51,0.31175
0,0.7884,0.5372,0.039122,304.02,295.4,244,0.16309,0.17349,20,40,41,1.51,0.31425
0,0.7884,0.5372,0.039122,NaN,NaN,244,0.15961,0.15465,20,40,41,1.51,0.31379
0,0.7884,0.5372,0.039122,NaN,NaN,244,0.15753,0.15183,20,40,41,1.51,0.31446
0,0.6397,0.3634,0.035966,NaN,296.74,244,0.15647,0.15811,20,40,41,1.51,0.315
0,0.6397,0.3634,0.035966,304.22,NaN,244,0.15469,0.15305,20,40,41,1.51,0.31579
0,0.6397,0.3634,0.035966,NaN,294.34,244,0.15431,0.15405,20,40,41,1.51,0.31392
0,0.6397,0.3634,0.035966,304.78,293.9,244,0.15155,0.1309,20,40,41,1.51,0.31188
0,0.6397,0.3634,0.035966,307.28,292.78,244,0.14832,0.10945,20,40,41,1.51,0.31296
0,0.6397,0.3634,0.035966,302.72,294.94,244,0.14589,0.097905,20,40,41,1.51,0.309
0,0.6397,0.3634,0.035966,305.8,NaN,244,0.14396,0.095996,20,40,41,1.51,0.30921
0,0.6397,0.3634,0.035966,NaN,295.98,244,0.14209,0.093987,20,40,41,1.51,0.30621
0,0.6397,0.3634,0.035254,309.14,NaN,244,0.14121,0.10646,20,40,41,1.51,0.30467
33.308,0.6397,0.3634,0.035254,NaN,NaN,244,0.14828,0.19403,20,40,41,1.51,0.30067
0,0.6397,0.3634,0.035254,NaN,295.88,244,0.16041,0.21578,20,40,41,1.51,0.30154
0,0.6397,0.3634,0.035254,302.96,294.42,244,0.15487,0.1543,20,40,41,1.51,0.30167
0,0.6397,0.3634,0.035254,302.8,NaN,244,0.15102,0.13312,20,40,41,1.51,0.30425
0,0.6397,0.3634,0.035254,NaN,293.56,244,0.1493,0.1424,20,40,41,1.51,0.30471
9.5699,0.6397,0.3634,0.035254,NaN,NaN,244,0.16057,0.22515,20,40,41,1.51,0.30492
0,0.6397,0.3634,0.035254,306.24,294.42,244,0.15753,0.16177,20,40,41,1.51,0.30571
0,0.7397,0.4124,0.030155,303.5,294.9,244,0.15319,0.13605,20,40,41,1.51,0.30588
4.785,0.7397,0.4124,0.030155,304.94,293.7,244,0.15016,0.12294,20,40,41,1.51,0.30467
4.785,0.7397,0.4124,0.030155,304.62,NaN,244,0.15237,0.16768,20,40,41,1.51,0.30542
20.137,0.7397,0.4124,0.030155,300.72,NaN,244,0.15449,0.17445,20,40,41,1.51,0.30396
0,0.7397,0.4124,0.030155,NaN,NaN,244,0.15678,0.20459,20,40,41,1.51,0.30292
20.137,0.7397,0.4124,0.030155,NaN,NaN,244,0.17319,0.25231,20,40,41,1.51,0.30788
20.137,0.7397,0.4124,0.030155,299.68,NaN,244,0.18036,0.23588,20,40,41,1.51,0.34633
20.137,0.7397,0.4124,0.030155,NaN,NaN,244,0.18107,0.2356,20,40,41,1.51,0.36304
0,0.7397,0.4124,0.049624,NaN,NaN,244,0.17757,0.20356,20,40,41,1.51,0.367
0,0.7397,0.4124,0.049624,NaN,NaN,244,0.17858,0.2279,20,40,41,1.51,0.36363
16.327,0.7397,0.4124,0.049624,NaN,294.16,244,0.18777,0.25092,20,40,41,1.51,0.35996
0,0.7397,0.4124,0.049624,NaN,295.2,244,0.18502,0.20501,20,40,41,1.51,0.36308
0,0.7397,0.4124,0.049624,300.06,NaN,244,0.18098,0.18914,20,40,41,1.51,0.35904
0,0.7397,0.4124,0.049624,301.34,289.56,244,0.17718,0.16556,20,40,41,1.51,0.35404
0,0.7397,0.4124,0.049624,298.82,292.08,244,0.17484,0.16059,20,40,41,1.51,0.34879
0,0.7397,0.4124,0.049624,303.74,NaN,244,0.17245,0.15567,20,40,41,1.51,0.34367
14.404,0.6401,0.3353,0.027525,NaN,NaN,244,0.17113,0.1698,20,40,41,1.51,0.34121
14.404,0.6401,0.3353,0.027525,NaN,NaN,244,0.18364,0.26206,20,40,41,1.51,0.33838
0,0.6401,0.3353,0.027525,295.58,NaN,244,0.18645,0.22169,20,40,41,1.51,0.33587
0,0.6401,0.3353,0.027525,NaN,293.98,244,0.18205,0.19253,20,40,41,1.51,0.33413
0,0.6401,0.3353,0.027525,NaN,NaN,244,0.17849,0.17709,20,40,41,1.51,0.33542
0,0.6401,0.3353,0.027525,NaN,NaN,244,0.17716,0.18501,20,40,41,1.51,0.33404
0,0.6401,0.3353,0.027525,305.96,290.48,244,0.17664,0.20241,20,40,41,1.51,0.33479
0,0.6401,0.3353,0.027525,301.4,295.68,244,0.17299,0.17848,20,40,41,1.51,0.33267
0,0.6401,0.3353,0.04511,296.62,NaN,244,0.17137,0.18154,20,40,41,1.51,0.33083
0,0.6401,0.3353,0.04511,NaN,294.3,244,0.16861,0.16059,20,40,41,1.51,0.32942
0,0.6401,0.3353,0.04511,NaN,NaN,244,0.16549,0.13846,20,40,41,1.51,0.32804
0,0.6401,0.3353,0.04511,NaN,NaN,244,0.16389,0.13983,20,40,41,1.51,0.32646
10.929,0.6401,0.3353,0.04511,NaN,NaN,244,0.16737,0.20209,20,40,41,1.51,0.32487
0,0.6401,0.3353,0.04511,NaN,293.12,244,0.16605,0.1791,20,40,41,1.51,0.32338
28.259,0.6401,0.3353,0.04511,NaN,NaN,244,0.16558,0.19114,20,40,41,1.51,0.32438
0,0.6401,0.3353,0.04511,298.68,287.24,244,0.16362,0.16447,20,40,41,1.51,0.31858
0,0.7379,0.3775,0.034115,298.4,286.06,244,0.16131,0.14725,20,40,41,1.51,0.31804
0,0.7379,0.3775,0.034115,297.98,287.4,244,0.15905,0.13518,20,40,41,1.51,0.31608
0,0.7379,0.3775,0.034115,301.82,NaN,244,0.15691,0.12557,20,40,41,1.51,0.31717
0,0.7379,0.3775,0.034115,NaN,291.22,244,0.15503,0.119,20,40,41,1.51,0.31579
0,0.7379,0.3775,0.034115,301.8,290.74,244,0.15365,0.11736,20,40,41,1.51,0.31629
0,0.7379,0.3775,0.034115,302.46,291.06,244,0.15221,0.11853,20,40,41,1.51,0.31571
0,0.7379,0.3775,0.034115,302.64,NaN,244,0.15058,0.11596,20,40,41,1.51,0.31546
0,0.7379,0.3775,0.034115,NaN,NaN,244,0.14918,0.1126,20,40,41,1.51,0.31454
0,0.7379,0.3775,0.027909,302.9,287.22,244,0.14839,0.11169,20,40,41,1.51,0.31429
0,0.7379,0.3775,0.027909,302.18,291.86,244,0.14678,0.10559,20,40,41,1.51,0.31167
0,0.7379,0.3775,0.027909,302.9,NaN,244,0.14523,0.099466,20,40,41,1.51,0.309
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14403,0.09912,20,40,41,1.51,0.30762
0,0.7379,0.3775,0.027909,NaN,288.96,244,0.14307,0.090194,20,40,41,1.51,0.30896
0,0.7379,0.3775,0.027909,NaN,283.4,244,0.14275,0.096319,20,40,41,1.51,0.30775
9.2094,0.7379,0.3775,0.027909,NaN,NaN,244,0.14267,0.10245,20,40,41,1.51,0.30746
0,0.7379,0.3775,0.027909,NaN,NaN,244,0.14155,0.094182,20,40,41,1.51,0.30829
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14187,0.10807,20,40,41,1.51,0.30658
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.14119,0.10785,20,40,41,1.51,0.306
0,0.5399,0.2471,0.017515,NaN,280.5,244,0.14136,0.11737,20,40,41,1.51,0.30467
0,0.5399,0.2471,0.017515,NaN,281.16,244,0.14142,0.12121,20,40,41,1.51,0.30475
0,0.5399,0.2471,0.017515,NaN,275.76,244,0.14082,0.11866,20,40,41,1.51,0.30071
0,0.5399,0.2471,0.017515,NaN,289.2,244,0.1404,0.11669,20,40,41,1.51,0.30125
0,0.5399,0.2471,0.017515,NaN,NaN,244,0.1398,0.11729,20,40,41,1.51,0.2995
0,0.5399,0.2471,0.017515,298.64,291.6,244,0.13959,0.12122,20,40,41,1.51,0.30025
0,0.5399,0.2471,0.024163,294.66,NaN,244,0.13883,0.1183,20,40,41,1.51,0.29825
0,0.5399,0.2471,0.024163,NaN,NaN,244,0.13809,0.11254,20,40,41,1.51,0.29608
12.755,0.5399,0.2471,0.024163,NaN,NaN,244,0.15263,0.20482,20,40,41,1.51,0.29425
0,0.5399,0.2471,0.024163,296.02,284.9,244,0.15382,0.16491,20,40,41,1.51,0.29317
0,0.5399,0.2471,0.024163,NaN,285.64,244,0.1513,0.1477,20,40,41,1.51,0.29062
0,0.5399,0.2471,0.024163,301.72,NaN,244,0.1503,0.1547,20,40,41,1.51,0.29029
0,0.5399,0.2471,0.024163,297.08,285.6,244,0.14859,0.13854,20,40,41,1.51,0.29062
0,0.5399,0.2471,0.024163,301.76,284.12,244,0.14726,0.13067,20,40,41,1.51,0.29004
0,0.4885,0.2209,0.021784,296.08,287.66,244,0.14589,0.12324,20,40,41,1.51,0.28804
0,0.4885,0.2209,0.021784,294.9,280.24,244,0.14455,0.11333,20,40,41,1.51,0.28771
0,0.4885,0.2209,0.021784,294.62,NaN,244,0.14328,0.10523,20,40,41,1.51,0.28662
0,0.4885,0.2209,0.021784,294.64,279.68,244,0.14248,0.10221,20,40,41,1.51,0.28346
0,0.4885,0.2209,0.021784,298.42,280.88,244,0.14155,0.097422,20,40,41,1.51,0.28229
0,0.4885,0.2209,0.021784,297.44,284.04,244,0.14104,0.099005,20,40,41,1.51,0.28037
0,0.4885,0.2209,0.021784,301.44,283,244,0.14045,0.099846,20,40,41,1.51,0.28117
0,0.4885,0.2209,0.021784,NaN,286.36,244,0.14004,0.10216,20,40,41,1.51,0.28008
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13987,0.10662,20,40,41,1.51,0.28233
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.13956,0.10717,20,40,41,1.51,0.28346
62.201,0.4885,0.2209,0.014578,NaN,NaN,244,0.14727,0.17853,20,40,41,1.51,0.28304
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15974,0.21283,20,40,41,1.51,0.28133
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.16205,0.21683,20,40,41,1.51,0.27996
0,0.4885,0.2209,0.014578,290.86,286.86,244,0.1612,0.18784,20,40,41,1.51,0.28104
0,0.4885,0.2209,0.014578,291.88,284.04,244,0.1594,0.17033,20,40,41,1.51,0.27904
0,0.4885,0.2209,0.014578,NaN,NaN,244,0.15905,0.17525,20,40,41,1.51,0.28046
27.582,0.6003,0.2462,0.011218,NaN,NaN,244,0.16826,0.23604,20,40,41,1.51,0.28217
13.791,0.6003,0.2462,0.011218,NaN,NaN,244,0.17459,0.2489,20,40,41,1.51,0.31808
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17501,0.21787,20,40,41,1.51,0.36954
0,0.6003,0.2462,0.011218,NaN,288.4,244,0.17283,0.1953,20,40,41,1.51,0.36175
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.17134,0.18183,20,40,41,1.51,0.35587
0,0.6003,0.2462,0.011218,NaN,291.22,244,0.17089,0.18424,20,40,41,1.51,0.35317
34.617,0.6003,0.2462,0.011218,NaN,NaN,244,0.18946,0.27944,20,40,41,1.51,0.35287
0,0.6003,0.2462,0.011218,NaN,NaN,244,0.18674,0.21265,20,40,41,1.51,0.38611
0,0.6003,0.2462,0.018981,NaN,278.2,244,0.18567,0.21895,20,40,41,1.51,0.37921
0,0.6003,0.2462,0.018981,293.44,NaN,244,0.18501,0.20723,20,40,41,1.51,0.37365
0,0.6003,0.2462,0.018981,293.32,283.5,244,0.18388,0.19853,20,40,41,1.51,0.36208
0,0.6003,0.2462,0.018981,294.32,NaN,244,0.18294,0.19261,20,40,41,1.51,0.36121
0,0.6003,0.2462,0.018981,NaN,283.8,244,0.1825,0.19296,20,40,41,1.51,0.3565
0,0.6003,0.2462,0.018981,291.16,277.76,244,0.18103,0.17698,20,40,41,1.51,0.3521
5.5735,0.6003,0.2462,0.018981,NaN,278.78,244,0.18037,0.17578,20,40,41,1.51,0.34642
8.3707,0.6003,0.2462,0.018981,292.56,NaN,244,0.18117,0.19246,20,40,41,1.51,0.34521
8.3707,0.503,0.1972,0.01118,NaN,NaN,244,0.1811,0.19513,20,40,41,1.51,0.34537
50.224,0.503,0.1972,0.01118,NaN,NaN,244,0.19125,0.26687,20,40,41,1.51,0.34576
8.3707,0.503,0.1972,0.01118,292.36,283.52,244,0.20665,0.24865,20,40,41,1.51,0.37914
0,0.503,0.1972,0.01118,287.06,283.38,244,0.20195,0.21501,20,40,41,1.51,0.37313
0,0.503,0.1972,0.01118,NaN,278.42,244,0.19991,0.20927,20,40,41,1.51,0.36475
0,0.503,0.1972,0.01118,281.46,279.2,244,0.1986,0.20524,20,40,41,1.51,0.35791
0,0.503,0.1972,0.01118,286.3,271.72,244,0.19779,0.19862,20,40,41,1.51,0.35225
0,0.503,0.1972,0.01118,NaN,274.34,244,0.19733,0.19897,20,40,41,1.51,0.343
0,0.503,0.1972,0.0079829,287.44,276.22,244,0.19671,0.1986,20,40,41,1.51,0.34762
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1962,0.20025,20,40,41,1.51,0.34454
0,0.503,0.1972,0.0079829,283.72,NaN,244,0.19627,0.20706,20,40,41,1.51,0.34192
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.19622,0.20995,20,40,41,1.51,0.34138
0,0.503,0.1972,0.0079829,NaN,NaN,244,0.1984,0.23919,20,40,41,1.51,0.34042
17.982,0.503,0.1972,0.0079829,NaN,NaN,244,0.20422,0.26069,20,40,41,1.51,0.34154
66.359,0.503,0.1972,0.0079829,NaN,NaN,244,0.20723,0.26959,20,40,41,1.51,0.34656
0,0.4573,0.1836,0.010219,286.38,275.26,244,0.22302,0.22116,20,40,41,1.51,0.38333
0,0.4573,0.1836,0.010219,288.04,275.06,244,0.22143,0.21725,20,40,41,1.51,0.37022
0,0.4573,0.1836,0.010219,NaN,276.7,244,0.22066,0.2184,20,40,41,1.51,0.36717
0,0.4573,0.1836,0.010219,290.76,279.3,244,0.22069,0.22993,20,40,41,1.51,0.36012
0,0.4573,0.1836,0.010219,287.76,278.54,244,0.21986,0.22442,20,40,41,1.51,0.35519
0,0.4573,0.1836,0.010219,NaN,276.08,244,0.21931,0.22336,20,40,41,1.51,0.35129
0,0.4573,0.1836,0.010219,NaN,280.04,244,0.21984,0.23697,20,40,41,1.51,0.34862
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21927,0.23264,20,40,41,1.51,0.34821
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.21941,0.23561,20,40,41,1.51,0.34683
25.565,0.4573,0.1836,0.014059,NaN,NaN,244,0.21933,0.2355,20,40,41,1.51,0.34492
0,0.4573,0.1836,0.014059,290.8,NaN,244,0.22031,0.24647,20,40,41,1.51,0.35354
0,0.4573,0.1836,0.014059,290.26,281.68,244,0.22077,0.23645,20,40,41,1.51,0.36758
0,0.4573,0.1836,0.014059,NaN,280.04,244,0.21939,0.22463,20,40,41,1.51,0.3635
0,0.4573,0.1836,0.014059,NaN,NaN,244,0.22312,0.26031,20,40,41,1.51,0.3625
0,0.4573,0.1836,0.014059,NaN,276.96,244,0.22243,0.23437,20,40,41,1.51,0.37723
0,0.5531,0.255,0.0065439,284.26,272.2,244,0.2209,0.21976,20,40,41,1.51,0.3622
0,0.5531,0.255,0.0065439,NaN,274.24,244,0.22013,0.21692,20,40,41,1.51,0.35707
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22011,0.2271,20,40,41,1.51,0.35304
22.137,0.5531,0.255,0.0065439,NaN,NaN,244,0.22613,0.27257,20,40,41,1.51,0.36246
33.206,0.5531,0.255,0.0065439,NaN,NaN,244,0.22621,0.26172,20,40,41,1.51,0.37437
